Country Name,Country Code,Indicator Name,Indicator Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Oman,OMN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,50.23218555,50.18479789,48.29007383,55.63351109,66.10216345,59.9049516,57.91504392,53.98497444,50.71138183,80.88257812,56.52026481,47.66810563,37.38014065,42.10588648,39.80824657,40.58094404,31.19617946,42.17338741,34.57539206,45.19016566,51.62616916,33.29802382,33.21940356,32.81129307,30.16591788,32.40312827,37.77414989,33.31047027,23.42646806,32.00578172,45.5477823,37.35510339,34.47945764,34.29749654,37.75389071,44.11597078,41.86337389,38.26665491,38.00364647,29.96775061,37.20832726,46.24518187,42.85476398,41.04159717,36.09029657,21.40675298,18.27956185,21.78184067,26.69860147,24.88329471
Other small states,OSS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,12.42276198,14.86870967,19.14551923,44.38263806,34.61934301,30.42127613,28.39374898,27.2207013,,29.72561165,19.89800951,13.37744932,14.85946678,18.02981034,15.74712175,7.535050886,8.818757327,6.962953133,10.77022991,13.55044609,7.714068613,7.743757768,7.413380299,6.343316487,6.488310278,8.475563885,7.748902842,4.986914162,7.530383001,12.09134141,9.144364318,8.215770006,8.363690343,10.31133668,13.94988844,16.18623784,14.81802614,17.41749448,11.65070285,15.33902785,19.08066366,17.92441541,16.15702239,13.79962486,7.490670153,6.0494673,7.626073632,9.304989644,8.86825041
Pakistan,PAK,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0.020482345,0.018244984,0.042228888,0.099894265,0.141213237,0.162518212,0.260995248,0.208200996,0.484974069,0.443380113,0.33902759,0.274891203,0.350798262,0.393521933,0.871683033,0.505254693,0.644334386,0.445824098,0.722783016,1.312150403,0.672442118,0.614074821,0.53971722,0.452442879,0.448736523,0.527166667,0.511788877,0.276321315,0.42823176,0.571163577,0.493134697,0.547012001,0.526734989,0.62068867,0.862474089,0.904341445,0.953574712,1.032666586,0.496055555,0.664419461,0.966723983,0.967733105,0.972259283,0.947807657,0.326277598,0.224534617,0.343036377,0.492702874,0.474832546
Panama,PAN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.217619747,0.239814076,0.259641388,0.389197437,1.722353278,1.253053552,1.518148462,1.711325264,3.586920412,9.028336214,10.04022689,6.970405774,4.394392841,6.334375287,6.509920318,6.887998488,3.098386692,3.356787257,2.880820915,2.704695157,3.178338073,1.236335957,1.286507395,1.387705692,0.999660031,0.935597885,1.108145375,0.893075984,0.469621682,0.843809867,1.371734413,0.966695563,0.976032401,1.01223094,1.090860264,1.353290452,1.411063088,1.254370377,1.439980416,0.663427082,0.794976578,1.002015347,0.831406465,0.7085455,0.702145002,0.243161955,0.123414368,0.200670476,0.328325524,0.31416627
Philippines,PHL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0,0,0,0,0,0,0,0,0.749867678,0.491262321,0.049571643,0.125503382,0.266702732,0.257393495,0.193061587,0.082355507,0.082556986,0.0550742,0.058592553,0.071873593,0.025329945,0.06383305,0.069099762,0.035418774,0.018394215,0.012388869,0.005491996,0.002540413,0.004089406,0.010211894,0.057345404,0.064830659,0.102124048,0.246809914,0.330527628,0.330589691,0.279063793,0.33244717,0.25328702,0.294029775,0.410754644,0.312759918,0.310608123,0.283421906,0.068033651,0.044943394,0.04848724,0.073291743,0.049249791
Palau,PLW,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.020250055,5.117285452,10.47537465,7.404727072,8.753180545,10.28927566,7.337690416,4.784006042,10.48326689,14.86024615,11.71968184,10.20101981,9.209404479,10.88538985,11.75694766,9.798023088,7.123657658,8.684962747,4.338249131,4.01186255,4.588024198,3.50443695,3.606652673,4.7178357,2.287646977,1.931234568,2.357300738,2.358820618,2.039621548
Poland,POL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0.015481178,0.008341761,0.008632156,0.012830122,0.010223801,0.008169765,0.011072932,0.010531259,0.003011643,0.013472255,0.043946171,0.033059308,0.030398351,0.036177102,0.047890064,0.055366466,0.055768077,0.044456902,0.052222429,0.029308209,0.040169943,0.053775486,0.059181024,0.073441633,0.063582542,0.029105598,0.025646536,0.035356621,0.053501545,0.044180681
Pre-demographic dividend,PRE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,3.017051745,2.63890468,4.276234649,21.24658237,18.37765356,18.0891277,18.19446891,16.68792094,,23.08522197,5.874485643,4.160095227,6.559394914,9.926171857,10.75019674,5.242965752,8.947280514,8.334487516,14.37955139,10.01857196,5.825865991,7.556535774,7.636287706,6.387859887,6.560882963,8.360304587,6.884904491,2.568847847,5.36684619,10.81798819,7.321584754,6.08325996,6.136644998,15.87332562,19.7541355,20.18756425,18.93827363,23.35669736,12.88594886,16.74292295,21.11527639,18.57754126,15.82003698,13.62408155,7.070217875,6.651210561,9.801630337,13.40797167,11.67023684
Puerto Rico,PRI,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Dem. People's Rep.",PRK,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,PRY,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bank and Gaza,PSE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Pacific island small states,PSS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Post-demographic dividend,PST,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.21984963,0.212884387,0.201725252,0.20690614,0.744398089,0.655908271,0.667565027,0.711099318,0.642728915,1.189189165,1.427396313,1.13275916,0.721914077,0.962833523,0.952989146,0.881222841,0.312378596,0.422068319,0.26421823,0.356985547,0.435357682,0.260299444,0.253065042,0.225005731,0.191415742,0.191982231,0.257061266,0.185761097,0.063157795,0.156703895,0.324503689,0.206378229,0.208728974,0.21912139,0.270137438,0.349630452,0.349671203,0.343798414,0.500896349,0.266207884,0.323550086,0.433291765,0.328983097,0.335999845,0.292394098,0.06343738,0.09896638,0.168828002,0.312599927,0.294851446
French Polynesia,PYF,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,46.64355565,56.82009466,59.90203412,65.98266579,80.13068384,64.23759396,61.19058171,53.43337345,52.82510757,,71.48503097,49.05730978,36.28014967,38.95630861,49.2993124,39.62845386,24.69131274,30.14469728,26.57952503,38.11652575,47.8782104,30.26651368,28.62024619,30.13480268,26.76985789,27.96600497,36.25288786,28.24637469,24.57509499,29.59907922,38.8650211,31.62599481,28.34185867,31.0318335,34.05779053,38.87659349,34.5402121,30.79890526,31.11480352,23.2697034,28.4097061,32.76890096,29.08501044,26.52379938,23.00983866,13.82261933,11.75050134,14.7525401,17.30983039,16.91028233
Romania,ROU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,1.723131362,1.08575681,1.581687089,2.134740645,1.147775854,1.377660011,1.243360452,1.036732391,0.911354835,1.296604291,1.053571052,0.224468627,0.886412247,1.88066855,1.315103231,1.206878482,1.083877284,1.117232065,1.13996569,1.013773823,0.755126526,0.875580118,0.546942588,0.791282407,1.077947713,1.088243681,0.886613455,0.746568332,0.351186405,0.249693851,0.32306761,0.435863343,0.377650758
Russian Federation,RUS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,4.468194611,7.643072355,9.62571383,4.014399127,4.219441089,3.812216101,3.51823496,4.144310043,5.753357549,4.446915389,1.677440685,7.897813171,14.50860663,9.794072267,10.09186285,10.62505115,11.46027285,13.16938712,12.47874823,10.59931949,11.589874,8.430604011,9.929433754,11.418126,10.34237921,9.12265251,9.20040065,5.934759459,5.177756529,6.469967077,10.0124516,9.158778074
Rwanda,RWA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Asia,SAS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.039825267,0.044630302,0.038505349,0.049092094,0.151418274,0.30936928,0.443213878,0.542820937,0.532619875,1.260613708,0.868335935,1.284489272,1.099684699,1.401865929,1.426650131,1.724417666,0.826413403,0.961430517,0.696255187,1.204260843,1.512083644,0.931337733,0.801579111,0.731866166,0.64960618,0.762186095,0.822795453,0.750843404,0.404669326,0.602596622,0.965261997,0.720470555,0.738567001,0.739049688,0.88292853,1.102642298,1.202688318,1.063866188,1.380631111,0.594996621,0.723488586,1.176563466,1.142238067,1.013007023,0.82848471,0.310946389,0.206347256,0.287959115,0.403233262,0.326959382
Saudi Arabia,SAU,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,27.77248802,34.25095378,39.25267601,46.74315254,70.2199844,55.87267666,54.27723225,54.03161382,45.82512217,87.36998947,71.37624669,55.84437765,35.34668862,33.63392125,32.67060587,26.37367414,22.68615757,27.88277023,26.73500391,34.55534977,47.29940525,32.37103299,33.6123522,32.19565725,28.58311779,29.58806343,33.32433222,29.24203198,20.7082639,26.7218053,41.265663,33.15821508,31.1621009,36.814527,42.17367569,51.49068636,51.2880746,47.53217839,54.49603413,34.31343941,41.26944874,49.97996033,47.69254746,44.43484964,39.72733804,23.19450109,19.33192489,23.31699616,28.85960104,24.24034889
Sudan,SDN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017168751,0.012275143,0.002274824,0.004980591,0.101754733,0.164194233,0.127321495,2.021601006,10.00378521,7.038437927,7.23943177,7.131378268,13.38572422,17.39542976,16.97073306,18.23203293,22.90041099,11.7090162,15.33436989,21.64044355,4.610575189,5.540967933,3.489376691,0.976413486,1.207999498,2.628705649,3.560521034,3.598094414
Senegal,SEN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000542,0.000284759,0.000364475,0.000883339,0.000860379,0.000391962,0.000362994,0.000396646,0.000695476,0.00087751,0.001425968,0.001567016,0.000375544,0.000560545,0.000930482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,SLB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,SLE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,SLV,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,SMR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,0.325568562,0.337133936,0.217849396,0.068240415,0.2574538,1.677271872,0.603940966,0.437886278,0.376240826,0.370604259,0.50779119,0.518342699,0.421333914,0.488086409,0.309952722,0.628366704,0.957415553,1.159012692,0.969601007,0.856998325,0.395516265,0.279282738,0.379270077,0.479318211,0.419362468
Sub-Saharan Africa (excluding high income),SSA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0.073197175,0,0.376350427,7.12612205,5.476971425,5.871813845,6.360068371,5.04680896,12.56391356,7.489515409,1.927059279,0.873680298,2.026781512,3.907709168,4.479098104,1.47640565,2.938101569,2.302564822,4.760588493,5.796815878,3.201381961,3.920070235,3.766803503,3.049231519,3.279480156,4.435266055,3.686586727,1.459136004,3.068582129,6.539812782,4.518325677,4.136033351,3.756878642,6.326093324,8.791907884,9.678907224,9.50529874,13.03583322,6.263221079,8.508663494,10.68873289,8.828190511,7.444594558,5.985620127,2.178667492,1.897455569,3.470060125,4.917329229,4.327098131
South Sudan,SSD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.69702163,36.42540807,45.76522175,55.79116831,5.370323547,16.71124857,23.91968867,8.517323393,,,,
Sub-Saharan Africa,SSF,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0.073197175,0,0.376350427,7.12612205,5.476971425,5.835733765,6.317991908,5.009176543,12.47179087,7.451827146,1.920164287,0.870467314,2.01814805,3.889355277,4.45585402,1.466471505,2.916021521,2.283827513,4.720514681,5.744017448,3.170890981,3.877303101,3.721738426,3.009119391,3.23716998,4.375289837,3.640306722,1.440047537,3.027417473,6.452216655,4.455369565,4.080091616,3.709102943,6.252382206,8.705440353,9.592776027,9.422106235,12.91856926,6.209387798,8.440770956,10.60209409,8.759310931,7.386954951,5.938702482,2.161491878,1.880460928,3.438498437,4.871826759,4.288132687
Small states,SST,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,6.37046126,7.524777621,11.3725705,31.247209,24.9572078,23.85135521,21.56273423,21.55127104,,24.58293019,17.10594636,10.29242356,11.35038341,13.62647119,12.1506973,5.837752314,7.20016051,5.637813998,8.639555558,11.07313726,6.339436449,6.442579642,6.060113903,5.158350003,5.299764915,6.824573517,5.983635852,3.713589967,5.676852133,9.317720939,6.919062746,6.346943268,6.733754254,8.394138717,11.58346985,13.52292139,12.4745337,14.82420138,9.845658867,13.05129916,16.43373433,15.44744862,13.96515875,11.95581706,6.288090183,5.10215902,6.516666096,8.032528644,7.577857863
Sao Tome and Principe,STP,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suriname,SUR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0.358956222,0.412999305,0.336562145,0.714703245,0.577161378,0.940873744,0.918359391,3.27833089,6.592507842,3.450559581,4.929401738,4.804365219,3.666237479,4.028392495,4.559982523,4.492939406,2.105253763,5.386641248,9.559490374,8.409841071,6.52857799,6.292533537,6.899611969,9.127951138,8.073511321,8.434952164,10.37169376,4.674907039,5.86920739,9.183949791,7.873743312,7.215985534,6.519235481,2.818498286,3.072215423,4.868592196,6.893204607,5.637356473
Slovak Republic,SVK,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0.059053825,0.024217175,0.024140978,0.020181806,0.015201609,0.014613244,0.018162983,0.013046176,0.002884856,0.011138043,0.02369669,0.0129396,0.011489022,0.009753458,0.009785165,0.010625307,0.010254104,0.007174279,0.00709635,0.00353362,0.004339688,0.00695147,0.005158202,0.004065731,0.003216608,0.001723529,0.001083358,0.001176658,0.001147405,0.002567888
Slovenia,SVN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0.001699961,0.000723849,0.000782279,0.000743516,0.000607957,0.000477966,0.000332153,0.00027201,0.0000648,0.000226286,0.00057351,0.000287302,0.00027076,0.000181691,0.000127821,0.00014718,0.000162411,0.000145424,0.000177043,0.00010313,0.000155007,0.000220805,0.000236307,0.000205609,0.000179358,0.0000876,0.0000674,0.0000954,0.000138626,0.000124521
Sweden,SWE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0,0,0,0,0,0.000131888,0.0000448,0.0000413,0.0000865,0.002380819,0.000481934,0.000702352,0.00185768,0.001060664,0.000641261,0.0000995,0.00013587,0.000067,0.000102832,0.000118147,0.000035,0.000018,0.0000116,0.0000999,0.0000764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,SWZ,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten (Dutch part),SXM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syrian Arab Republic,SYR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.53999402,2.102991852,2.402237779,3.142628744,9.380005484,10.35898059,10.63832661,10.34940386,8.540901833,17.21524096,14.89390237,11.21668961,8.201704462,8.110529093,8.140091056,8.776867682,5.911966843,11.34676812,11.62344229,22.44895601,27.36136214,19.98961068,20.07018124,21.11625103,26.31718268,25.99536534,27.18158301,22.45538662,13.18980242,18.70647775,25.1752387,17.4369243,16.93394898,19.24521848,21.31914884,26.51198575,25.74941245,21.32069724,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,TCD,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13505811,32.34347888,35.02440219,34.17872643,30.08037294,31.973711,15.55889221,21.06935041,25.73025092,22.33193947,18.45560528,17.2981221,7.5189901,6.732631329,14.80073048,20.55309964,17.7867
East Asia & Pacific (IDA & IBRD countries),TEA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.045389154,0.142958863,0.341351701,0.702790338,3.987831792,4.105187948,5.080788933,5.401655591,5.810367793,12.30025768,11.89749596,8.99825442,5.371265639,6.23047927,6.116976479,5.490374845,2.713683934,4.095619311,2.876643609,3.94212688,5.121107234,2.800351963,2.765976068,2.515347991,1.897200575,1.712469923,1.973355105,1.683900764,0.9441809,1.411281679,2.534704668,1.702130641,1.587553662,1.64416317,2.097821651,2.769669175,2.737300525,2.241114268,2.500819349,1.195476733,1.486349863,1.816310699,1.596246231,1.342373432,1.098455161,0.423104135,0.327739742,0.424644636,0.555263612,0.478124002
Europe & Central Asia (IDA & IBRD countries),TEC,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0.024858528,0.03032355,0.064711582,0.35345055,0.244429139,0.198804617,0.187950322,0.181124003,0.336944382,0.371573631,0.278036784,0.179569954,0.252297594,0.556953091,0.535468451,0.202247784,0.819519735,3.297114299,5.305886371,5.911110854,2.528784882,2.515076975,2.199914816,2.082991169,2.125321187,2.869703883,2.237832994,0.591602138,2.39398448,5.281295507,4.126191605,4.258598899,4.493640945,5.13579043,6.160788544,6.369645243,5.606396752,6.404678968,4.390683219,5.487970312,6.892657609,6.408155627,5.553236079,5.296809148,2.880985093,2.424533557,3.357582192,5.280969309,4.757540258
Togo,TGO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,THA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0.00037356,0.000353797,0.000577147,0.002655716,0.002645401,0.00334581,0.004836048,0.0036086,0.008283493,0.009854735,0.007606523,0.095543357,0.1871757,0.290124665,0.576233858,0.249710782,0.298267109,0.20301006,0.276214081,0.34936011,0.179568324,0.193426517,0.167522667,0.140644355,0.122970084,0.170427883,0.216324134,0.151458478,0.24978658,0.647982341,0.505882172,0.525289184,0.673398783,0.840712069,1.375636809,1.555621837,1.434809872,1.924799637,1.076589513,1.316075967,1.710235596,1.638671829,1.443156736,1.269016871,0.534472601,0.446000313,0.557714189,0.715489371,0.59960937
Tajikistan,TJK,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,0.55938156,0.202596071,0.162166509,0.125720161,0.098246691,0.106703951,0.176276499,0.157825414,0.020462559,0.089009773,0.24273799,0.12684724,0.119050016,0.110782165,0.133821288,0.202799333,0.217497935,0.195202106,0.197635708,0.1084898,0.142898197,0.195318237,0.172574074,0.12721856,0.098276317,0.048069958,0.043241521,0.060640788,0.107257239,0.029920097
Turkmenistan,TKM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,17.88428346,9.157470338,14.89176756,19.1375383,8.381204055,8.650645772,7.100715919,7.661716445,8.53815372,13.37119622,12.36854465,3.509727158,14.81543635,29.27282161,18.89506935,16.82593101,15.8292408,19.94262926,25.94879586,25.27127786,22.97065531,21.97954913,11.3727736,14.97406499,18.21732134,15.28796131,12.98109246,10.83292765,5.713040954,4.504213147,6.632112318,9.616824069,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.766291784,0.890266615,0.869606465,1.139588754,4.212018121,3.460054554,3.4063778,2.778818926,2.805412239,6.565901145,7.118723792,5.506867841,3.865658989,5.70694265,5.746954478,5.339641392,2.327313839,3.557861459,2.399315942,3.281752572,4.088577042,1.960126438,2.268555076,1.941751973,1.629693455,1.758821079,2.300243505,1.897128805,1.014680284,1.936313568,3.279303372,2.495254749,2.977327891,3.488525359,4.234542076,5.24883477,5.299725059,4.462615689,5.091943503,2.642171116,3.015620574,4.062059724,3.869449401,3.556769535,3.184077392,1.145237105,0.843380238,1.222194115,1.893150189,1.759482595
Timor-Leste,TLS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,24.39234327,13.01354438,13.94201256,15.27786498,16.27009774
Middle East & North Africa (IDA & IBRD countries),TMN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,7.756496753,9.568240805,10.40518088,12.96387606,36.23300769,29.5103144,28.93893434,26.38407423,24.95349745,28.82490936,28.15330562,17.77946978,14.96859052,14.30006219,13.49378606,12.87695218,5.854431404,10.76301115,9.92315623,15.7686769,15.81858197,12.06637843,11.60741263,15.12870528,13.81264584,13.26648452,14.48299758,12.70904552,7.701403003,10.85423461,18.0924673,14.19806711,14.46954152,16.03793633,21.88760321,27.88785564,28.71498242,24.81518573,28.33144215,16.79916112,19.96822732,22.94305885,22.18780375,21.05078151,19.08993108,10.94046529,9.57393166,13.76673701,17.97594693,14.81543113
Tonga,TON,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Asia (IDA & IBRD),TSA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.039825267,0.044630302,0.038505349,0.049092094,0.151418274,0.30936928,0.443213878,0.542820937,0.532619875,1.260613708,0.868335935,1.284489272,1.099684699,1.401865929,1.426650131,1.724417666,0.826413403,0.961430517,0.696255187,1.204260843,1.512083644,0.931337733,0.801579111,0.731866166,0.64960618,0.762186095,0.822795453,0.750843404,0.404669326,0.602596622,0.965261997,0.720470555,0.738567001,0.739049688,0.88292853,1.102642298,1.202688318,1.063866188,1.380631111,0.594996621,0.723488586,1.176563466,1.142238067,1.013007023,0.82848471,0.310946389,0.206347256,0.287959115,0.403233262,0.326959382
Sub-Saharan Africa (IDA & IBRD countries),TSS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,0.073197175,0,0.376350427,7.12612205,5.476971425,5.835733765,6.317991908,5.009176543,12.47179087,7.451827146,1.920164287,0.870467314,2.01814805,3.889355277,4.45585402,1.466471505,2.916021521,2.283827513,4.720514681,5.744017448,3.170890981,3.877303101,3.721738426,3.009119391,3.23716998,4.375289837,3.640306722,1.440047537,3.027417473,6.452216655,4.455369565,4.080091616,3.709102943,6.252382206,8.705440353,9.592776027,9.422106235,12.91856926,6.209387798,8.440770956,10.60209409,8.759310931,7.386954951,5.938702482,2.161491878,1.880460928,3.438498437,4.871826759,4.288132687
Trinidad and Tobago,TTO,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,3.67416677,4.467646445,4.634352305,7.435053638,27.67251974,25.61363585,26.6582087,19.83058976,19.01038342,34.64546763,31.5930229,26.83774357,10.85968072,13.24177058,13.64622707,14.23405389,9.298056577,13.86621908,11.01333517,16.67548809,19.25926871,10.50294822,10.04633017,11.09655768,9.358543013,9.476916105,11.4949805,9.488273688,4.59102051,7.301140241,11.12467249,6.939663258,7.786768456,8.07215028,8.436189188,12.34860705,12.52777191,9.304045506,9.294673613,6.283587442,7.149413435,6.692894617,6.441526469,5.633520578,4.98832513,2.078967774,1.88212769,3.106244109,3.992666236,3.261331427
